perf_date|perf_time|title|venue|perf_link|category|rating|website|event|description|performance_data|image_url|show_id|perf_id
23/08/2019|17:00|Fake Ghost Tours|BYOV19 - 43: 85th and Gateway|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21633|Comedy|Parental Guidance (14+)|www.fakeghosttours.com|BYOV|Amateur ghost hunters Abdul Aziz and Shawn O'Hara take you on a 100% accurate and legitimate walking tour of Edmonton's most definitely haunted locations. Look for the ghost!|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223605-1933.jpg|3022|21633
24/08/2019|17:00|Fake Ghost Tours|BYOV19 - 43: 85th and Gateway|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21636|Comedy|Parental Guidance (14+)|www.fakeghosttours.com|BYOV|Amateur ghost hunters Abdul Aziz and Shawn O'Hara take you on a 100% accurate and legitimate walking tour of Edmonton's most definitely haunted locations. Look for the ghost!|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223605-1933.jpg|3022|21636
25/08/2019|12:00|Fake Ghost Tours|BYOV19 - 43: 85th and Gateway|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21639|Comedy|Parental Guidance (14+)|www.fakeghosttours.com|BYOV|Amateur ghost hunters Abdul Aziz and Shawn O'Hara take you on a 100% accurate and legitimate walking tour of Edmonton's most definitely haunted locations. Look for the ghost!|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223605-1933.jpg|3022|21639
16/08/2019|22:00|False Profits|10: Acacia Hall|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21785|Comedy|Parental Guidance (14+)|www.jeffleardcomedy.com|Lottery|"""Woe to you, when all men speak well of you, for so their fathers did to the false profits."" (Luke 6:26) ""I'm stanky rich. Imma die trying to spend this shit."" (50 Cent) A biting new capitalist satire by Fringe favourite Jeff Leard. ***** - Edmonton Journal"|Suggested Events: How to Confront a RhinocerosWarnings: Adult Language, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-020130-4990.jpg|3043|21785
17/08/2019|16:15|False Profits|10: Acacia Hall|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21786|Comedy|Parental Guidance (14+)|www.jeffleardcomedy.com|Lottery|"""Woe to you, when all men speak well of you, for so their fathers did to the false profits."" (Luke 6:26) ""I'm stanky rich. Imma die trying to spend this shit."" (50 Cent) A biting new capitalist satire by Fringe favourite Jeff Leard. ***** - Edmonton Journal"|Suggested Events: How to Confront a RhinocerosWarnings: Adult Language, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-020130-4990.jpg|3043|21786
20/08/2019|18:15|False Profits|10: Acacia Hall|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21787|Comedy|Parental Guidance (14+)|www.jeffleardcomedy.com|Lottery|"""Woe to you, when all men speak well of you, for so their fathers did to the false profits."" (Luke 6:26) ""I'm stanky rich. Imma die trying to spend this shit."" (50 Cent) A biting new capitalist satire by Fringe favourite Jeff Leard. ***** - Edmonton Journal"|Suggested Events: How to Confront a RhinocerosWarnings: Adult Language, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-020130-4990.jpg|3043|21787
21/08/2019|14:15|False Profits|10: Acacia Hall|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21788|Comedy|Parental Guidance (14+)|www.jeffleardcomedy.com|Lottery|"""Woe to you, when all men speak well of you, for so their fathers did to the false profits."" (Luke 6:26) ""I'm stanky rich. Imma die trying to spend this shit."" (50 Cent) A biting new capitalist satire by Fringe favourite Jeff Leard. ***** - Edmonton Journal"|Suggested Events: How to Confront a RhinocerosWarnings: Adult Language, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-020130-4990.jpg|3043|21788
23/08/2019|12:15|False Profits|10: Acacia Hall|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21789|Comedy|Parental Guidance (14+)|www.jeffleardcomedy.com|Lottery|"""Woe to you, when all men speak well of you, for so their fathers did to the false profits."" (Luke 6:26) ""I'm stanky rich. Imma die trying to spend this shit."" (50 Cent) A biting new capitalist satire by Fringe favourite Jeff Leard. ***** - Edmonton Journal"|Suggested Events: How to Confront a RhinocerosWarnings: Adult Language, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-020130-4990.jpg|3043|21789
25/08/2019|20:00|False Profits|10: Acacia Hall|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21790|Comedy|Parental Guidance (14+)|www.jeffleardcomedy.com|Lottery|"""Woe to you, when all men speak well of you, for so their fathers did to the false profits."" (Luke 6:26) ""I'm stanky rich. Imma die trying to spend this shit."" (50 Cent) A biting new capitalist satire by Fringe favourite Jeff Leard. ***** - Edmonton Journal"|Suggested Events: How to Confront a RhinocerosWarnings: Adult Language, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-020130-4990.jpg|3043|21790
16/08/2019|15:45|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21735|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21735
17/08/2019|17:45|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21736|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21736
19/08/2019|12:00|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21737|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21737
20/08/2019|22:00|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21738|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21738
21/08/2019|19:45|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21739|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21739
24/08/2019|14:00|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21740|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21740
25/08/2019|17:45|Field Guide To The Gays|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21741|Comedy|Adult|LoganDonahoo.com|Lottery|"""*****"" ""Like a delightfully flamboyant TED Talk [...] that will make you laugh hard and think harder."" (Vue Weekly) Award-winning Fringe veteran, Logan Donahoo is back to lovingly guide you on a multimedia safari of queer slang, history, subcultures and MORE! DO NOT MISS IT!"|Suggested Events: Is That How Clowns Keep You Up All Night?Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-075823-3448.jpg|3035|21741
16/08/2019|19:00|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22737|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22737
17/08/2019|12:00|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22736|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22736
18/08/2019|13:45|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22738|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22738
19/08/2019|20:45|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22739|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22739
20/08/2019|19:00|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22741|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22741
21/08/2019|15:30|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22742|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22742
23/08/2019|20:45|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22740|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22740
24/08/2019|22:30|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22743|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22743
25/08/2019|17:15|Field Zoology 101|BYOV19 - 37: Auditorium at Campus Saint-Jean|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22744|Comedy|Parental Guidance (14+)|#|BYOV|"**** ""Brilliant!"" -Edmonton Journal **** ""A first-rate comedic talent!"" -Winnipeg Free Press RETURNING HIT! From Producer Mike Delamont comes award-winning comedian Shawn O'Hara's Field Zoology 101! Learn to survive in the harrowing world of field zoology, as Brad Gooseberry takes you through a lifetime of ""knowledge"" and ""experience."""|Warnings: Adult Language,Duration: 50 minutes|https://eventotron.imgix.net/05-27-2019-223539-6110.jpg|3177|22744
16/08/2019|13:45|Flight|BYOV19 - 18: Sugar Swing Ballroom: Main Floor|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21136|Physical theatre|Family Friendly|www.FlightThePlay.com|BYOV|"Straight from Off-Broadway, FLIGHT premieres in Edmonton. Three acrobats morph into cactuses, waves, and far-off islands as audiences discover The Little Prince like they've never imagined. ""Ingenious!"" -New York Times. ""*****"" -Winnipeg Free Press. ""The show is magic, with a heart as big as the ocean!"" -Best NY Comedy."|Suggested Events: A CAN OF WORMS,Duration: 50 minutes|https://eventotron.imgix.net/05-22-2019-230959-8372.jpg|2965|21136
17/08/2019|16:30|Flight|BYOV19 - 18: Sugar Swing Ballroom: Main Floor|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21137|Physical theatre|Family Friendly|www.FlightThePlay.com|BYOV|"Straight from Off-Broadway, FLIGHT premieres in Edmonton. Three acrobats morph into cactuses, waves, and far-off islands as audiences discover The Little Prince like they've never imagined. ""Ingenious!"" -New York Times. ""*****"" -Winnipeg Free Press. ""The show is magic, with a heart as big as the ocean!"" -Best NY Comedy."|Suggested Events: A CAN OF WORMS,Duration: 50 minutes|https://eventotron.imgix.net/05-22-2019-230959-8372.jpg|2965|21137
18/08/2019|14:00|Flight|BYOV19 - 18: Sugar Swing Ballroom: Main Floor|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21138|Physical theatre|Family Friendly|www.FlightThePlay.com|BYOV|"Straight from Off-Broadway, FLIGHT premieres in Edmonton. Three acrobats morph into cactuses, waves, and far-off islands as audiences discover The Little Prince like they've never imagined. ""Ingenious!"" -New York Times. ""*****"" -Winnipeg Free Press. ""The show is magic, with a heart as big as the ocean!"" -Best NY Comedy."|Suggested Events: A CAN OF WORMS,Duration: 50 minutes|https://eventotron.imgix.net/05-22-2019-230959-8372.jpg|2965|21138
20/08/2019|19:30|Flight|BYOV19 - 18: Sugar Swing Ballroom: Main Floor|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21139|Physical theatre|Family Friendly|www.FlightThePlay.com|BYOV|"Straight from Off-Broadway, FLIGHT premieres in Edmonton. Three acrobats morph into cactuses, waves, and far-off islands as audiences discover The Little Prince like they've never imagined. ""Ingenious!"" -New York Times. ""*****"" -Winnipeg Free Press. ""The show is magic, with a heart as big as the ocean!"" -Best NY Comedy."|Suggested Events: A CAN OF WORMS,Duration: 50 minutes|https://eventotron.imgix.net/05-22-2019-230959-8372.jpg|2965|21139
22/08/2019|18:00|Flight|BYOV19 - 18: Sugar Swing Ballroom: Main Floor|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21140|Physical theatre|Family Friendly|www.FlightThePlay.com|BYOV|"Straight from Off-Broadway, FLIGHT premieres in Edmonton. Three acrobats morph into cactuses, waves, and far-off islands as audiences discover The Little Prince like they've never imagined. ""Ingenious!"" -New York Times. ""*****"" -Winnipeg Free Press. ""The show is magic, with a heart as big as the ocean!"" -Best NY Comedy."|Suggested Events: A CAN OF WORMS,Duration: 50 minutes|https://eventotron.imgix.net/05-22-2019-230959-8372.jpg|2965|21140
24/08/2019|12:00|Flight|BYOV19 - 18: Sugar Swing Ballroom: Main Floor|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21141|Physical theatre|Family Friendly|www.FlightThePlay.com|BYOV|"Straight from Off-Broadway, FLIGHT premieres in Edmonton. Three acrobats morph into cactuses, waves, and far-off islands as audiences discover The Little Prince like they've never imagined. ""Ingenious!"" -New York Times. ""*****"" -Winnipeg Free Press. ""The show is magic, with a heart as big as the ocean!"" -Best NY Comedy."|Suggested Events: A CAN OF WORMS,Duration: 50 minutes|https://eventotron.imgix.net/05-22-2019-230959-8372.jpg|2965|21141
16/08/2019|15:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22546|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22546
17/08/2019|21:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22547|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22547
20/08/2019|17:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22548|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22548
21/08/2019|21:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22549|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22549
22/08/2019|19:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22550|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22550
23/08/2019|21:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22551|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22551
24/08/2019|19:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22552|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22552
25/08/2019|17:00|Flora & Fawna Have Beaver Fever (and so does Fleurette)|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22553|Comedy|Parental Guidance (14+)|guysindisguise.com|BYOV|Flora & Fawna are back (and so is Fleurette)! The first official meeting of the NaturElle Girls is now in session! We are preparing for our first field trip! From the award-winning team that brought you Klondykes, Puck Bunnies & Don't Frown at the Gown. NO MEAN GIRLS!!!|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2019-223231-9252.jpg|3151|22553
16/08/2019|20:45|For One Night Only|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21805|Drama|Parental Guidance (14+)|#|Lottery|Brought to you by The Player's Fantasy Corp. - for one night only - the world's greatest and sexiest fighters compete for ultimate victory! And YOU, yes YOU, get to pick the match-ups. Come see which one of these beauties takes home the crown, or possibly, your heart!|Warnings: Violence, Sexual Content, Adult Language, Death, Strobe Lights, Smoke/Fog,Duration: 90 minutes|https://eventotron.imgix.net/05-27-2019-222755-9766.jpg|3046|21805
18/08/2019|19:00|For One Night Only|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21806|Drama|Parental Guidance (14+)|#|Lottery|Brought to you by The Player's Fantasy Corp. - for one night only - the world's greatest and sexiest fighters compete for ultimate victory! And YOU, yes YOU, get to pick the match-ups. Come see which one of these beauties takes home the crown, or possibly, your heart!|Warnings: Violence, Sexual Content, Adult Language, Death, Strobe Lights, Smoke/Fog,Duration: 90 minutes|https://eventotron.imgix.net/05-27-2019-222755-9766.jpg|3046|21806
19/08/2019|14:30|For One Night Only|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21807|Drama|Parental Guidance (14+)|#|Lottery|Brought to you by The Player's Fantasy Corp. - for one night only - the world's greatest and sexiest fighters compete for ultimate victory! And YOU, yes YOU, get to pick the match-ups. Come see which one of these beauties takes home the crown, or possibly, your heart!|Warnings: Violence, Sexual Content, Adult Language, Death, Strobe Lights, Smoke/Fog,Duration: 90 minutes|https://eventotron.imgix.net/05-27-2019-222755-9766.jpg|3046|21807
21/08/2019|12:30|For One Night Only|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21808|Drama|Parental Guidance (14+)|#|Lottery|Brought to you by The Player's Fantasy Corp. - for one night only - the world's greatest and sexiest fighters compete for ultimate victory! And YOU, yes YOU, get to pick the match-ups. Come see which one of these beauties takes home the crown, or possibly, your heart!|Warnings: Violence, Sexual Content, Adult Language, Death, Strobe Lights, Smoke/Fog,Duration: 90 minutes|https://eventotron.imgix.net/05-27-2019-222755-9766.jpg|3046|21808
22/08/2019|23:00|For One Night Only|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21809|Drama|Parental Guidance (14+)|#|Lottery|Brought to you by The Player's Fantasy Corp. - for one night only - the world's greatest and sexiest fighters compete for ultimate victory! And YOU, yes YOU, get to pick the match-ups. Come see which one of these beauties takes home the crown, or possibly, your heart!|Warnings: Violence, Sexual Content, Adult Language, Death, Strobe Lights, Smoke/Fog,Duration: 90 minutes|https://eventotron.imgix.net/05-27-2019-222755-9766.jpg|3046|21809
24/08/2019|16:30|For One Night Only|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21810|Drama|Parental Guidance (14+)|#|Lottery|Brought to you by The Player's Fantasy Corp. - for one night only - the world's greatest and sexiest fighters compete for ultimate victory! And YOU, yes YOU, get to pick the match-ups. Come see which one of these beauties takes home the crown, or possibly, your heart!|Warnings: Violence, Sexual Content, Adult Language, Death, Strobe Lights, Smoke/Fog,Duration: 90 minutes|https://eventotron.imgix.net/05-27-2019-222755-9766.jpg|3046|21810
16/08/2019|12:15|For Science!|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22977|Comedy|Parental Guidance (14+)|www.smallmatters.ca|Lottery|"The Professor and her Lab Assistant need YOU for their research. Bill Nye the Science Guy meets Blue Man Group in this absurd investigation of instant gratification and celebration of the scientific method. OFFICIAL HOLDOVER 2018, *****Edmonton Journal, *****Vue Magazine, ""BIG FUN"" -12thnight.ca. For Truth! For Glory! FOR SCIENCE!"|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2018-233403-9486.jpg|3208|22977
17/08/2019|23:30|For Science!|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22978|Comedy|Parental Guidance (14+)|www.smallmatters.ca|Lottery|"The Professor and her Lab Assistant need YOU for their research. Bill Nye the Science Guy meets Blue Man Group in this absurd investigation of instant gratification and celebration of the scientific method. OFFICIAL HOLDOVER 2018, *****Edmonton Journal, *****Vue Magazine, ""BIG FUN"" -12thnight.ca. For Truth! For Glory! FOR SCIENCE!"|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2018-233403-9486.jpg|3208|22978
20/08/2019|20:00|For Science!|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22979|Comedy|Parental Guidance (14+)|www.smallmatters.ca|Lottery|"The Professor and her Lab Assistant need YOU for their research. Bill Nye the Science Guy meets Blue Man Group in this absurd investigation of instant gratification and celebration of the scientific method. OFFICIAL HOLDOVER 2018, *****Edmonton Journal, *****Vue Magazine, ""BIG FUN"" -12thnight.ca. For Truth! For Glory! FOR SCIENCE!"|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2018-233403-9486.jpg|3208|22979
